sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
7700010651119,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers/Baobab",base,"Crossed Top Irregular Cut Trikini","<ul style=""list-style-type: square;"">
<li><strong>Product Details:</strong> Irregular Cut Trikini with Crossed Top</li>
<li><strong>Material:</strong> 80% Polyester, 20% elastane</li>
<li><strong>Size & Fit:</strong> Model is wearing size S</li>
<li><strong>Process of Manufacturing:</strong> Handmade</li>
<li><strong>Country of Origin:</strong> Colombia</li>
<li><strong>Care of the product:</strong> Hand wash, do not twist, do not bleach</li>
<li><strong>Social Cause:</strong> For every swimsuit you purchase, we plant a tree in your name</li>
</ul>",,1.000000,1,0,"Catalog, Search",,,,,crossed-top-irregular-cut-trikini,"Crossed Top Irregular Cut Trikini","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Crossed Top Irregular Cut Trikini created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/m/u/musa1.jpg,,/m/u/musa1.jpg,,/m/u/musa1.jpg,,,,"4/1/20, 10:25 AM","7/13/20, 3:31 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=57,hover=/m/u/musa2.jpg,mgs_brand=Baobab,ts_packaging_type=None,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/m/u/musa1.jpg,/m/u/musa2.jpg,/m/u/musa3.png,/m/u/musa4.png",",,,",,,,,,,,,,"sku=7700010651119-Blue-M,color=Blue,size=M|sku=7700010651119-Blue-S,color=Blue,size=S|sku=7700010651119-Blue-L,color=Blue,size=L","color=Color,size=Size"
7700010651119-Blue-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Crossed Top Irregular Cut Trikini-Blue-S","<ul style=""list-style-type: square;"">
<li><strong>Product Details:</strong> Irregular Cut Trikini with Crossed Top</li>
<li><strong>Material:</strong> 80% Polyester, 20% elastane</li>
<li><strong>Size & Fit:</strong> Model is wearing size S</li>
<li><strong>Process of Manufacturing:</strong> Handmade</li>
<li><strong>Country of Origin:</strong> Colombia</li>
<li><strong>Care of the product:</strong> Hand wash, do not twist, do not bleach</li>
<li><strong>Social Cause:</strong> For every swimsuit you purchase, we plant a tree in your name</li>
</ul>",,1.000000,1,0,"Not Visible Individually",130.000000,,,,crossed-top-irregular-cut-trikini-blue-s,"Crossed Top Irregular Cut Trikini","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Crossed Top Irregular Cut Trikini created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/m/u/musa1_1.jpg,,/m/u/musa1_1.jpg,,/m/u/musa1_1.jpg,,/m/u/musa1_1.jpg,,"4/1/20, 10:30 AM","4/14/20, 2:51 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Blue,hover=/m/u/musa2_1.jpg,mgs_brand=Baobab,size=S,ts_packaging_type=None",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/m/u/musa1_1.jpg,/m/u/musa2_1.jpg,/m/u/musa3_1.png,/m/u/musa4_1.png",",,,",,,,,,,,,,,
7700010651119-Blue-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Crossed Top Irregular Cut Trikini-Blue-M","<ul style=""list-style-type: square;"">
<li><strong>Product Details:</strong> Irregular Cut Trikini with Crossed Top</li>
<li><strong>Material:</strong> 80% Polyester, 20% elastane</li>
<li><strong>Size & Fit:</strong> Model is wearing size S</li>
<li><strong>Process of Manufacturing:</strong> Handmade</li>
<li><strong>Country of Origin:</strong> Colombia</li>
<li><strong>Care of the product:</strong> Hand wash, do not twist, do not bleach</li>
<li><strong>Social Cause:</strong> For every swimsuit you purchase, we plant a tree in your name</li>
</ul>",,1.000000,1,0,"Not Visible Individually",130.000000,,,,crossed-top-irregular-cut-trikini-blue-m,"Crossed Top Irregular Cut Trikini","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Crossed Top Irregular Cut Trikini created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/m/u/musa1_2.jpg,,/m/u/musa1_2.jpg,,/m/u/musa1_2.jpg,,/m/u/musa1_2.jpg,,"4/1/20, 10:30 AM","4/6/20, 4:53 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Blue,mgs_brand=Baobab,size=M,ts_packaging_type=None",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/m/u/musa1_2.jpg,/m/u/musa2_2.jpg,/m/u/musa3_2.png,/m/u/musa4_2.png",",,,",,,,,,,,,,,
7700010651119-Blue-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Crossed Top Irregular Cut Trikini-Blue-L","<ul style=""list-style-type: square;"">
<li><strong>Product Details:</strong> Irregular Cut Trikini with Crossed Top</li>
<li><strong>Material:</strong> 80% Polyester, 20% elastane</li>
<li><strong>Size & Fit:</strong> Model is wearing size S</li>
<li><strong>Process of Manufacturing:</strong> Handmade</li>
<li><strong>Country of Origin:</strong> Colombia</li>
<li><strong>Care of the product:</strong> Hand wash, do not twist, do not bleach</li>
<li><strong>Social Cause:</strong> For every swimsuit you purchase, we plant a tree in your name</li>
</ul>",,1.000000,1,0,"Not Visible Individually",130.000000,,,,crossed-top-irregular-cut-trikini-blue-l,"Crossed Top Irregular Cut Trikini","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Crossed Top Irregular Cut Trikini created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/m/u/musa1_3.jpg,,/m/u/musa1_3.jpg,,/m/u/musa1_3.jpg,,/m/u/musa1_3.jpg,,"4/1/20, 10:30 AM","4/6/20, 4:54 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Blue,mgs_brand=Baobab,size=L,ts_packaging_type=None",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/m/u/musa1_3.jpg,/m/u/musa2_3.jpg,/m/u/musa3_3.png,/m/u/musa4_3.png",",,,",,,,,,,,,,,
7700010661118,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers/Baobab",base,"Irregular Cut One Piece swimsuit","<ul style=""list-style-type: square;"">
<li><span style=""background-color: #ffffff;""><strong>Product Details:</strong> Irregular Cut swimsuit</span></li>
<li><span style=""background-color: #ffffff;""><strong>Material:</strong> 80% Polyester, 20% Elastane</span></li>
<li><span style=""background-color: #ffffff;""><strong>Size & Fit:</strong> Model is wearing size S</span></li>
<li><span style=""background-color: #ffffff;""><strong>Process of Manufacturing:</strong> Handmade</span></li>
<li><span style=""background-color: #ffffff;""><strong>Country of Origin:</strong> Colombia</span></li>
<li><span style=""background-color: #ffffff;""><strong>Care of the product:</strong> Hand wash, do not twist, do not bleach</span></li>
<li><span style=""background-color: #ffffff;""><strong>Social Cause:</strong> For every swimsuit you purchase, we plant a tree in your name</span></li>
</ul>",,1.000000,1,0,"Catalog, Search",,,,,irregular-cut-one-piece-swimsuit,"Irregular Cut One Piece swimsuit","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Irregular Cut One Piece swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/p/i/pia1.jpg,,/p/i/pia1.jpg,,/p/i/pia1.jpg,,/p/i/pia1.jpg,,"4/1/20, 10:49 AM","7/13/20, 3:31 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=57,hover=/p/i/pia2_1.jpg,mgs_brand=Baobab,ts_packaging_type=None,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/p/i/pia1.jpg,/p/i/pia2_1.jpg,/p/i/pia3.jpg,/p/i/pia4.png,/p/i/pia5.png",",,,,",,,,,,,,,,"sku=7700010661118-Brown-M,color=Brown,size=M|sku=7700010661118-Brown-S,color=Brown,size=S|sku=7700010661118-Brown-L,color=Brown,size=L","color=Color,size=Size"
7700010671117,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers/Baobab",base,"V-Plunge Cutout One Piece","<ul style=""list-style-type: square;"">
<li><span style=""background-color: #ffffff;""><strong>Product Details:</strong> V-Plunge Cutout One Piece</span></li>
<li><span style=""background-color: #ffffff;""><strong>Material:</strong> 80% Polyester, 20% Elastane</span></li>
<li><span style=""background-color: #ffffff;""><strong>Size & Fit:</strong> Model is wearing size S</span></li>
<li><span style=""background-color: #ffffff;""><strong>Process of Manufacturing:</strong> Handmade</span></li>
<li><span style=""background-color: #ffffff;""><strong>Country of Origin:</strong> Colombia</span></li>
<li><span style=""background-color: #ffffff;""><strong>Care of the product:</strong> Hand wash, do not twist, do not bleach</span></li>
<li><span style=""background-color: #ffffff;""><strong>Social Cause:</strong> For every swimsuit you purchase, we plant a tree in your name</span></li>
</ul>",,1.000000,1,0,"Catalog, Search",,,,,v-plunge-cutout-one-piece,"V-Plunge Cutout One Piece","Beachwear, Swimwear, resortwear, women swimwear, Swimsuit, Onepiece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Irregular V-Plunge Cutout One Piece swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/a/kashi1.jpg,,/k/a/kashi1.jpg,,/k/a/kashi1.jpg,,,,"4/1/20, 11:42 AM","7/13/20, 3:31 AM",4/9/20,5/31/20,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=57,hover=/k/a/kashi2_6.jpg,mgs_brand=Baobab,ts_packaging_type=None,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/a/kashi1.jpg,/k/a/kashi2_6.jpg,/k/a/kashi3_3.jpg,/k/a/kashi4.png,/k/a/kashi5.png",",,,,",,,,,,,,,,"sku=7700010671117-Black &amp;amp;amp;amp; White-M,color=Black & White,size=M|sku=7700010671117-Black &amp;amp;amp;amp; White-S,color=Black & White,size=S|sku=7700010671117-Black &amp;amp;amp;amp; White-L,color=Black & White,size=L","color=Color,size=Size"
"7700010671117-Black &amp;amp;amp; White-S",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"V-Plunge Cutout One Piece-Black &amp; White-S","<ul style=""list-style-type: square;"">
<li><span style=""background-color: #ffffff;""><strong>Product Details:</strong> V-Plunge Cutout One Piece</span></li>
<li><span style=""background-color: #ffffff;""><strong>Material:</strong> 80% Polyester, 20% Elastane</span></li>
<li><span style=""background-color: #ffffff;""><strong>Size & Fit:</strong> Model is wearing size S</span></li>
<li><span style=""background-color: #ffffff;""><strong>Process of Manufacturing:</strong> Handmade</span></li>
<li><span style=""background-color: #ffffff;""><strong>Country of Origin:</strong> Colombia</span></li>
<li><span style=""background-color: #ffffff;""><strong>Care of the product:</strong> Hand wash, do not twist, do not bleach</span></li>
<li><span style=""background-color: #ffffff;""><strong>Social Cause:</strong> For every swimsuit you purchase, we plant a tree in your name</span></li>
</ul>",,1.000000,1,0,"Not Visible Individually",130.000000,,,,v-plunge-cutout-one-piece-black-and-white-s,"V-Plunge Cutout One Piece","Beachwear, Swimwear, resortwear, women swimwear, Swimsuit, Onepiece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Irregular V-Plunge Cutout One Piece swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/a/kashi1_1.jpg,,/k/a/kashi1_1.jpg,,/k/a/kashi1_1.jpg,,/k/a/kashi1_1.jpg,,"4/1/20, 11:48 AM","4/14/20, 2:52 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Black & White,hover=/k/a/kashi2_6_1.jpg,mgs_brand=Baobab,size=S,ts_packaging_type=None",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/a/kashi1_1.jpg,/k/a/kashi2_6_1.jpg,/k/a/kashi3_3_1.jpg,/k/a/kashi4_1.png,/k/a/kashi5_1.png",",,,,",,,,,,,,,,,
"7700010671117-Black &amp;amp;amp; White-M",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"V-Plunge Cutout One Piece-Black &amp; White-M","<ul style=""list-style-type: square;"">
<li><span style=""background-color: #ffffff;""><strong>Product Details:</strong> V-Plunge Cutout One Piece</span></li>
<li><span style=""background-color: #ffffff;""><strong>Material:</strong> 80% Polyester, 20% Elastane</span></li>
<li><span style=""background-color: #ffffff;""><strong>Size & Fit:</strong> Model is wearing size S</span></li>
<li><span style=""background-color: #ffffff;""><strong>Process of Manufacturing:</strong> Handmade</span></li>
<li><span style=""background-color: #ffffff;""><strong>Country of Origin:</strong> Colombia</span></li>
<li><span style=""background-color: #ffffff;""><strong>Care of the product:</strong> Hand wash, do not twist, do not bleach</span></li>
<li><span style=""background-color: #ffffff;""><strong>Social Cause:</strong> For every swimsuit you purchase, we plant a tree in your name</span></li>
</ul>",,1.000000,1,0,"Not Visible Individually",130.000000,,,,v-plunge-cutout-one-piece-black-and-white-m,"V-Plunge Cutout One Piece","Beachwear, Swimwear, resortwear, women swimwear, Swimsuit, Onepiece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Irregular V-Plunge Cutout One Piece swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/a/kashi1_2.jpg,,/k/a/kashi1_2.jpg,,/k/a/kashi1_2.jpg,,/k/a/kashi1_2.jpg,,"4/1/20, 11:48 AM","4/6/20, 4:55 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Black & White,mgs_brand=Baobab,size=M,ts_packaging_type=None",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/a/kashi1_2.jpg,/k/a/kashi2_6_2.jpg,/k/a/kashi3_3_2.jpg,/k/a/kashi4_2.png,/k/a/kashi5_2.png",",,,,",,,,,,,,,,,
"7700010671117-Black &amp;amp;amp; White-L",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"V-Plunge Cutout One Piece-Black &amp; White-L","<ul style=""list-style-type: square;"">
<li><span style=""background-color: #ffffff;""><strong>Product Details:</strong> V-Plunge Cutout One Piece</span></li>
<li><span style=""background-color: #ffffff;""><strong>Material:</strong> 80% Polyester, 20% Elastane</span></li>
<li><span style=""background-color: #ffffff;""><strong>Size & Fit:</strong> Model is wearing size S</span></li>
<li><span style=""background-color: #ffffff;""><strong>Process of Manufacturing:</strong> Handmade</span></li>
<li><span style=""background-color: #ffffff;""><strong>Country of Origin:</strong> Colombia</span></li>
<li><span style=""background-color: #ffffff;""><strong>Care of the product:</strong> Hand wash, do not twist, do not bleach</span></li>
<li><span style=""background-color: #ffffff;""><strong>Social Cause:</strong> For every swimsuit you purchase, we plant a tree in your name</span></li>
</ul>",,1.000000,1,0,"Not Visible Individually",130.000000,,,,v-plunge-cutout-one-piece-black-and-white-l,"V-Plunge Cutout One Piece","Beachwear, Swimwear, resortwear, women swimwear, Swimsuit, Onepiece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Irregular V-Plunge Cutout One Piece swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/a/kashi1_3.jpg,,/k/a/kashi1_3.jpg,,/k/a/kashi1_3.jpg,,/k/a/kashi1_3.jpg,,"4/1/20, 11:48 AM","4/6/20, 4:55 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Black & White,mgs_brand=Baobab,size=L,ts_packaging_type=None",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/a/kashi1_3.jpg,/k/a/kashi2_6_3.jpg,/k/a/kashi3_3_3.jpg,/k/a/kashi4_3.png,/k/a/kashi5_3.png",",,,,",,,,,,,,,,,
7700020681113,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers/Baobab",base,"Knitted Strapless Top","<ul style=""list-style-type: square;"">
<li><span style=""background-color: #ffffff;"">Product Details: Knitted Top, can be used as a one piece</span></li>
<li><span style=""background-color: #ffffff;"">Material: 80% Polyester, 20% Elastane</span></li>
<li><span style=""background-color: #ffffff;"">Size & Fit: Model is wearing size S</span></li>
<li><span style=""background-color: #ffffff;"">Process of Manufacturing: Handmade</span></li>
<li><span style=""background-color: #ffffff;"">Country of Origin: Colombia</span></li>
<li><span style=""background-color: #ffffff;"">Care of the product: Hand wash, do not twist, do not bleach</span></li>
<li><span style=""background-color: #ffffff;"">Social Cause: For every swimsuit you purchase, we plant a tree in your name</span></li>
</ul>",,1.000000,1,0,"Catalog, Search",,,,,knitted-strapless-top,"Knitted Strapless Top","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Knitted Strapless Top created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/o/korollo1.jpg,,/k/o/korollo1.jpg,,/k/o/korollo1.jpg,,,,"4/1/20, 4:29 PM","7/13/20, 3:31 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=57,hover=/k/o/korollo2.jpg,mgs_brand=Baobab,ts_packaging_type=None,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/o/korollo1.jpg,/k/o/korollo2.jpg,/k/o/korollo3.png,/k/o/korollo4.png",",,,",,,,,,,,,,"sku=7700020681113-Gold-M,color=Gold,size=M|sku=7700020681113-Gold-S,color=Gold,size=S|sku=7700020681113-Gold-L,color=Gold,size=L","color=Color,size=Size"
7700020681113-Gold-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Knitted Strapless Top-Gold-S","<ul style=""list-style-type: square;"">
<li><span style=""background-color: #ffffff;"">Product Details: Knitted Top, can be used as a one piece</span></li>
<li><span style=""background-color: #ffffff;"">Material: 80% Polyester, 20% Elastane</span></li>
<li><span style=""background-color: #ffffff;"">Size & Fit: Model is wearing size S</span></li>
<li><span style=""background-color: #ffffff;"">Process of Manufacturing: Handmade</span></li>
<li><span style=""background-color: #ffffff;"">Country of Origin: Colombia</span></li>
<li><span style=""background-color: #ffffff;"">Care of the product: Hand wash, do not twist, do not bleach</span></li>
<li><span style=""background-color: #ffffff;"">Social Cause: For every swimsuit you purchase, we plant a tree in your name</span></li>
</ul>",,1.000000,1,0,"Not Visible Individually",70.000000,,,,knitted-strapless-top-gold-s,"Knitted Strapless Top","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Knitted Strapless Top created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/o/korollo1_1_2.jpg,,/k/o/korollo1_1_2.jpg,,/k/o/korollo1_1_2.jpg,,/k/o/korollo1_1_2.jpg,,"4/1/20, 4:36 PM","4/14/20, 2:52 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Gold,hover=/k/o/korollo2_1_2.jpg,mgs_brand=Baobab,size=S,ts_packaging_type=None",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/o/korollo1_1_2.jpg,/k/o/korollo2_1_2.jpg,/k/o/korollo3_1_2.png,/k/o/korollo4_1_2.png",",,,",,,,,,,,,,,
7700020681113-Gold-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Knitted Strapless Top-Gold-M","<ul style=""list-style-type: square;"">
<li><span style=""background-color: #ffffff;"">Product Details: Knitted Top, can be used as a one piece</span></li>
<li><span style=""background-color: #ffffff;"">Material: 80% Polyester, 20% Elastane</span></li>
<li><span style=""background-color: #ffffff;"">Size & Fit: Model is wearing size S</span></li>
<li><span style=""background-color: #ffffff;"">Process of Manufacturing: Handmade</span></li>
<li><span style=""background-color: #ffffff;"">Country of Origin: Colombia</span></li>
<li><span style=""background-color: #ffffff;"">Care of the product: Hand wash, do not twist, do not bleach</span></li>
<li><span style=""background-color: #ffffff;"">Social Cause: For every swimsuit you purchase, we plant a tree in your name</span></li>
</ul>",,1.000000,1,0,"Not Visible Individually",70.000000,,,,knitted-strapless-top-gold-m,"Knitted Strapless Top","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Knitted Strapless Top created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/o/korollo1_2_2.jpg,,/k/o/korollo1_2_2.jpg,,/k/o/korollo1_2_2.jpg,,/k/o/korollo1_2_2.jpg,,"4/1/20, 4:36 PM","4/6/20, 4:56 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Gold,mgs_brand=Baobab,size=M,ts_packaging_type=None",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/o/korollo1_2_2.jpg,/k/o/korollo2_2_2.jpg,/k/o/korollo3_2_2.png,/k/o/korollo4_2_2.png",",,,",,,,,,,,,,,
7700020681113-Gold-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Knitted Strapless Top-Gold-L","<ul style=""list-style-type: square;"">
<li><span style=""background-color: #ffffff;"">Product Details: Knitted Top, can be used as a one piece</span></li>
<li><span style=""background-color: #ffffff;"">Material: 80% Polyester, 20% Elastane</span></li>
<li><span style=""background-color: #ffffff;"">Size & Fit: Model is wearing size S</span></li>
<li><span style=""background-color: #ffffff;"">Process of Manufacturing: Handmade</span></li>
<li><span style=""background-color: #ffffff;"">Country of Origin: Colombia</span></li>
<li><span style=""background-color: #ffffff;"">Care of the product: Hand wash, do not twist, do not bleach</span></li>
<li><span style=""background-color: #ffffff;"">Social Cause: For every swimsuit you purchase, we plant a tree in your name</span></li>
</ul>",,1.000000,1,0,"Not Visible Individually",70.000000,,,,knitted-strapless-top-gold-l,"Knitted Strapless Top","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Knitted Strapless Top created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/o/korollo1_3_2.jpg,,/k/o/korollo1_3_2.jpg,,/k/o/korollo1_3_2.jpg,,/k/o/korollo1_3_2.jpg,,"4/1/20, 4:36 PM","4/6/20, 4:56 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Colombia,"color=Gold,mgs_brand=Baobab,size=L,ts_packaging_type=None",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/o/korollo1_3_2.jpg,/k/o/korollo2_3_2.jpg,/k/o/korollo3_3_2.png,/k/o/korollo4_3_2.png",",,,",,,,,,,,,,,
